Country,Data_year,SLAVERY,Poverty,Cereal_yield,Stunting_u5s,Undernourish,Wasting_u5s,Life_expect,Maternal_mort,Neonatal_mort,Wellbeing,Tuberculosis,Infant_mort,Infant_vaccines,Literacy_15_24yrs,Primary_school,Yrs_of_school,Lack_contraception,F_school,M_school,F_parliam,Freshwater,Sanitation,Water_acc,Co2_fuel,Electric_acc,Fuel_acc,Growth_rate,ATMs,Child_lab,Unemploy,Infrastruct,Internet_use,Broadband,Inequality,Piped_water,Treated_waste,Climate_chg_vuln,Co2_energy_pc,Ocean_biodiv,Ocean_clean,Ocean_protect,Ocean_fisheries,Fish_overexploit,Terrestrial_protect,Forest_change,Species_survival,CPI,Gov_efficien,Homicides,Prison_pop,Property_rights,Safe_night,Regist_birth,Masskill_ongo,Masskill_ever,GDPpc_growth,Minority_rule,Ethnic_fract,Battle_deaths,Pol_cand_restr,Party_ban,Relig_freeMK,Polkill_apprvd,Freemv_M,Freemv_F,Free_discuss,Social_ineq,Soc_powerdist,Trade_openMK,Democ,Sexwrk_size,Sexwrk_HIV,Sexwrk_condom,Sexwrk_Syphilis,AIDS_death,AIDS_Orph,Physrights_indx,Extrajud_kill,Pol_impris,Torture,Polrights_indx,Free_assem,Freemv_foreign,Freemv_dom,Free_speech,Free_polit,Relig_freeCIRI,Work_rightCIRI,Econ_right_F,Pol_right_F,Indep_judic,Rape_prev,Rape_report,Rape_enclave,Rape_compl,Phys_secF,Gender_equal,Pop_dens,Urban_population,Rural_population,KOF_Globalis,Trade_open,FDI,VDEM_Libdem,GDPpc,Pol_terror,Armedcon
Namibia,2016,0.67,22.60000038,0.421000004,23.1,42.29999924,7.1,58,265,15.9,4.867000103,561.0,45.40000153,83,87.09541209,87.67561,11.34352,23.79182156,103.2679739,98.38491988,41.29999924,0.7063,34.40000153,91.0,2.615384615,47.2625618,45.1244,0.132432223,53.68179177,10.10000038,25.49324226,4.707376809,14.84,34.2,63.90000153,69.2546673,13.0,0.18,1.239160538,88.69,77.44,83.33333333,35,65.97,55.55555556,31.03202321,0.965817026,53,4.008241473,17.2,191,5.078814731,44.43652119,78.0,0,0,-0.012182558,0,0.63,0.0,1,4,4,0,1,1,0.776300153,0,0,-1.920851545,1,8100,40.7,86.4,19.0,2600,41000.0,4,1,0,1,11,2,2,2,1,1,2,1,1,2,2,3,3,0,11,3,3,2.864168155,1189295,1290418,59.49,103.24,6.408373529,0.623,4786.235303,1.5,0
Namibia,2018,0.33,22.8,0.421000004,23.1,28.8,7.1,58,265,17.8,4.867000103,561.0,45.2,83,87.09541209,87.67561,11.34352,23.79182156,106.2,98.38491988,41.29999924,0.7063,34.40000153,91.0,2.615384615,49.6,45.1244,0.132432223,53.68179177,7.7,23.3,4.6,31.0,65.0,63.90000153,69.2546673,13.0,0.2,1.239160538,88.69,77.44,83.33333333,35,65.97,55.55555556,31.03202321,0.965817026,51,4.008241473,17.2,191,5.0,42.0,87.1,0,0,-0.012182558,0,0.63,0.0,1,4,4,0,1,1,0.776300153,0,0,-1.920851545,1,8100,40.7,86.4,19.0,2700,37000.0,4,1,0,1,11,2,2,2,1,1,2,1,1,2,2,3,3,0,11,3,3,2.973745582,1241686,1292108,59.17,83.65,5.369593165,0.58,5931.453886,1.5,0
Nauru,2016,1.06,12.5,4.007199764,24.0,1.2,1.0,61,36,22.2,4.642000198,22.0,34.6,85,94.98095416,97.96511,11.9,23.47908745,67.3,58.77034439,42.70000076,24.53,72.19999695,94.69999695,1.262987013,99.2,70.97138,1.442483978,40.57754557,0.0,9.32100296,4.707376809,54.0,32.6,36.20999908,71.8284713,0.01,0.09,7.880759239,90.14,63.21,33.33333333,46,19.23256173,50.0,4.208052975,0.861185618,47,4.158718249,1.6,186,5.3,70.32546283,82.6,0,0,0.009616641,0,0.04,0.0,1,3,0,0,1,1,0.686865637,0,1,-2.278139127,0,3500,6.2,88.2,0.7,100,10000.0,3,1,2,1,7,1,2,2,0,1,1,1,1,2,0,0,1,2,11,3,3,652.45,13049,0,44.63,150.55,0.0,0.139,7820.729599,1.5,0
Nauru,2018,0.17,0.5,3.765100002,24.0,1.2,1.0,59,197,22.2,5.790999889,106.0,34.6,97,99.64229029,98.61911815,12.98776,26.22377622,98.2,85.17985721,17.0,26.35,94.69999695,94.80000305,0.635714286,99.2,71.93024,-1.321367498,40.84317632,0.0,11.8,4.0,54.0,32.6,36.20999908,84.5218107,3.179546173,0.04,44.01892471,87.04,66.51,0.0,49,12.45,5.535055351,2.686883141,0.825454102,48,2.201114318,22.1,413,4.040033991,61.0,82.6,0,0,0.041046161,0,0.77,4.718498871,0,4,4,0,1,1,0.943042815,0,1,-2.278139127,1,5200,6.2,88.2,0.5,200,1700.0,7,1,1,2,12,2,2,2,1,2,2,0,2,3,0,0,2,1,11,4,2,635.2,13649,0,46.87,150.55,0.0,0.65,9888.893597,1.5,0
Netherlands,2016,0.1,0.0,9.073699951,2.6,1.169999957,0.7,71,7,2.4,7.377999783,5.8,3.799999952,96,99.26009,96.96336,17.92333,16.35916359,95.3985717,82.76835586,37.29999924,11.71,97.69999695,100.0,1.548067393,100.0,95.0,-1.161795799,50.57684678,0.0,6.075369835,6.311317348,93.17,62.3,30.89999962,100.0,98.81818182,0.22,10.06448936,85.31,78.45,45.45454545,62,69.18,39.80582524,2.876172675,0.94638359,87,4.944898864,0.9,82,6.00721935,80.51218919,100.0,0,0,0.019271346,0,0.11,0.0,1,4,4,0,1,1,0.956331108,0,0,-1.224099162,1,25000,0.7,87.97,2.7,200,1300.0,8,2,2,2,13,2,2,2,1,2,2,2,3,3,2,1,2,1,6,2,0,505.500564,15435425,1594889,90.95,148.86,33.80687754,0.824,46007.85292,1.0,0
Netherlands,2018,0.18,0.2,9.073699951,2.6,2.5,0.7,71,7,2.5,7.377999783,5.8,3.8,96,98.99568738,96.96336,17.92333,16.35916359,95.1,82.76835586,37.29999924,11.71,97.69999695,100.0,1.548067393,100.0,95.0,-1.161795799,50.57684678,0.0,6.075369835,6.2,90.4,88.4,30.89999962,100.0,98.81818182,0.2,10.06448936,85.31,78.45,45.45454545,62,69.18,39.80582524,2.876172675,0.94638359,82,4.944898864,0.9,82,6.2,83.0,100.0,0,0,0.019271346,0,0.11,0.0,1,4,4,0,1,1,0.956331108,0,0,-1.224099162,1,25000,0.8,87.97,2.7,200,1300.0,8,2,2,2,13,2,2,2,1,2,2,2,3,3,2,1,2,1,6,2,0,511.4579104,15604089,1528765,91.19,157.65,19.95073618,0.827,53022.19139,1.0,0
Curacao,2016,0.4,17.56999969,4.320399761,18.7,21.20000076,2.4,57,197,16.5,6.573999882,227.0,43.59999847,93,80.9139517,84.73733,10.98451,35.7696567,99.1,14.90313,25.79999924,35.69,16.89999962,82.30000305,1.378688525,97.5,45.92769,-1.527969057,58.77598649,6.900000095,15.2,4.893687048,80.0,127.0,37.58000183,52.351391,88.40317333,0.18,4.201635361,82.13,69.36,50.0,50,45.25,10.0,0.341698115,0.978611544,70,3.925032421,12.4,191,4.3,49.95302539,53.5,0,0,0.030640414,1,0.42,0.0,1,4,4,0,0,0,0.828610436,0,0,-2.344236351,1,67800,10.3,97.2,0.0,14000,91000.0,7,2,2,1,5,0,0,1,0,1,2,1,1,2,1,2,4,1,12,4,4,359.6036036,142534,17129,51.38,150.55,2.600115001,0.338,19555.36585,2.0,0
Curacao,2018,0.4,14.94999981,1.963400006,14.9,27.8,7.9,66,82,9.2,6.168000221,12.0,15.3,70,95.87227,87.85464,12.73096,21.42377435,99.03508772,61.7875682,8.899999619,2.845,57.5,74.09999847,1.732142857,100.0,44.77891,-2.539192446,40.56807911,6.6,9.874469757,4.945202681,77.3,105.3,42.97999954,86.4449471,9.440408163,0.0,7.802145004,70.99,58.64,0.0,53,87.54,0.0,5.086241817,0.571313216,61,3.20767521,41.2,202,4.829946672,59.0,83.6,0,0,0.025972268,1,0.55,0.0,1,4,3,0,0,0,0.331378014,0,1,-2.316713055,0,1600,0.5,73.8,4.1,1000,15000.0,0,0,0,1,3,0,2,1,0,0,0,0,1,2,1,2,4,0,10,4,3,359.6036036,143629,17385,55.16,109.38,3.149753134,0.544,19573.8926,4.0,0
Aruba,2016,0.29,1.99000001,1.378399968,27.2,6.2,15.3,59,258,22.6,7.225999832,81.0,25.3,96,81.13085969,89.10507,12.6909,57.32217573,67.9,73.47994437,17.0,0.7063,40.0,94.09999847,3.083333333,100.0,27.57677,-3.055097207,14.3905458,4.0,10.3,4.9,49.6,71.7,42.65999985,84.5218107,28.54435925,0.17,1.418165803,65.87,68.17,58.33333333,55,46.84,31.42857143,1.797033079,0.795894446,41,3.743168046,4.1,31,3.7,60.46221706,75.8,0,0,0.007676685,1,0.42,0.0,1,4,2,0,1,1,0.686865637,0,1,-2.316713055,0,28200,7.7,91.2,6.7,1700,41000.0,2,0,1,1,11,2,2,2,0,2,1,1,0,2,0,1,4,0,12,4,4,582.6222222,45275,59547,46.77,144.47,2.189084342,0.655,25239.60041,3.0,0
Aruba,2018,0.3,0.0,3.626699924,6.0,5.0,2.8,69,12,6.9,7.277999878,30.0,14.3,93,80.9139517,91.24935,14.21738,40.1725791,103.2679739,76.78571316,13.89999962,0.0514,15.60000038,77.90000153,1.732142857,93.69999695,45.1244,-0.673559782,48.99324553,2.5,12.6,5.2,64.59,36.1,47.68000031,84.5218107,45.82,0.08,1.783233166,65.87,69.36,34.93975904,72,46.84,66.93548387,0.807273482,0.918291959,60,3.820548438,9.7,199,4.8,39.88289365,93.5,0,0,0.002814791,0,0.74,0.0,1,4,4,0,1,1,0.154870983,0,1,-2.020268628,1,1700,10.3,93.4,2.3,200,1000.0,7,2,2,2,10,2,2,2,0,1,1,1,2,2,2,0,3,0,7,3,1,588.0277778,45572,59692,46.83,146.05,3.902018865,0.76,25630.26649,1.0,0
Sint Maarten,2016,0.17,0.0,3.726500034,10.7,4.6,2.9,65,10,8.3,5.994999886,11.0,9.4,92,91.77964052,91.54676,14.38712,46.36174636,101.0,19.2,2.0,74.35,91.5,93.80000305,0.635714286,92.63343811,95.0,-1.251965655,44.33682606,0.0,16.89544678,5.5,63.7,5.9,63.90000153,83.5203292,0.01,0.06,17.02021599,82.52,63.5,10.0,86,17.6,44.44444444,0.946745761,0.848023748,41,5.388244505,18.4,208,5.570719431,63.28302642,95.0,0,0,-0.002170029,0,0.18,0.0,1,4,4,0,0,0,0.791988369,0,1,-2.718603473,1,3000,0.5,99.1,9.8,100,8100.0,4,2,2,2,7,1,2,2,1,2,1,1,1,3,1,0,3,0,8,4,3,1175.558824,39969,0,57.21,214.61,4.759899932,0.092,9628.347487,2.0,0
Sint Maarten,2018,0.21,27.9,0.421000004,4.3,25.5,6.4,63,88,12.6,5.828000069,94.0,12.9,99,99.83543131,84.73733,15.95261,28.98989899,98.9,55.19750536,31.39999962,26.35,63.90000153,93.80000305,4.75,61.0,84.93672,-2.951825543,23.34835359,9.0,6.3,3.344751757,22.3,23.3,51.91999817,75.7951188,0.0,0.06,0.509962201,81.5,77.12,100.0,30,8.6,13.79310345,6.837368771,0.9441157,46,3.904567143,10.0,188,4.892110668,63.60352948,97.2,0,0,0.044919091,0,0.5,0.0,1,4,3,0,1,0,0.736751735,0,0,-0.95177217,1,4000,15.0,85.0,24.5,100,1400.0,6,1,2,1,9,2,2,1,0,0,2,1,2,2,1,4,2,0,11,3,5,1175.558824,41109,0,50.8,193.49,8.031656334,0.73,4183.407935,1.0,0
New Caledonia,2016,0.22,0.0,5.935500145,7.9,5.0,7.1,68,10,5.2,5.758999825,16.0,9.9,80,98.95525252,97.71862,13.86196,26.22377622,105.3614173,84.28761721,0.0,1.585,100.0,100.0,0.696078431,100.0,95.0,-0.99028799,58.50080618,0.0,2.4,5.5,80.0,157.3,45.31999969,71.8284713,53.99189621,0.0,14.13581371,88.68,77.29,0.0,82,45.25,3.333333333,2.49763695,0.978611544,58,2.902592433,0.2,223,4.8,82.0,100.0,0,0,-0.011903636,0,0.25,0.0,1,4,4,0,1,0,0.955528354,0,0,-1.581440911,1,21300,6.2,82.8,3.0,500,1700.0,6,2,2,2,10,1,2,1,1,1,2,1,1,3,2,4,3,0,10,4,0,15.1285558,193090,83460,46.88,150.39,14.85404313,0.611,37224.10892,1.5,0
New Caledonia,2018,0.67,0.0,1.937999964,26.2,5.0,2.6,65,129,8.8,4.296999931,153.0,21.60000038,98,97.86505416,96.47341,11.56266,46.36174636,109.7183306,79.24527905,23.89999962,1.463,80.69999695,91.19999695,1.144736842,92.5,27.57677,0.317233678,4.852664356,4.2,6.3,4.028380503,12.2,1.2,44.49000168,84.5218107,0.1375,0.07,0.358947635,65.87,62.05,11.76470588,7,2.185535959,9.375,7.402095573,0.404354553,39,3.288690192,9.1,121,3.6,55.0,76.1,0,1,0.028371278,0,0.63,0.0,1,4,4,0,0,0,0.437722278,0,1,-1.920851545,0,3500,10.3,76.67,8.9,1000,26000.0,5,1,1,1,10,2,2,2,0,1,0,1,1,2,2,2,4,2,11,4,4,15.53938731,197040,83420,50.24,98.39,0.327394747,0.684,1533.74214,1.0,0
Vanuatu,2016,0.56,11.9,1.945199966,28.5,6.9,4.4,62,78,11.8,5.709000111,170.0,27.6,79,97.3044449,98.36153,13.55794,26.22377622,106.0137457,64.55862848,26.70000076,0.3638,85.19999695,86.59999847,1.117647059,34.5,67.91875,-0.936870259,53.68179177,15.2,5.2,3.6,24.0,22.2,47.27999878,83.5203292,0.95,0.0,0.154934898,65.87,62.05,5.555555556,62,8.6,11.76470588,3.270359514,0.713841553,43,3.389185647,11.3,105,4.586374846,39.51743842,43.4,0,0,0.025690565,0,0.48,0.0,1,4,4,0,1,1,0.870635881,0,0,-1.386465694,1,74900,0.5,75.7,1.4,100,1300.0,7,1,2,0,11,2,2,2,0,2,1,0,1,2,0,2,4,0,8,4,4,22.83264971,67768,202634,52.78,95.61,6.445515012,0.691,2889.853036,1.0,0
Vanuatu,2018,0.41,11.9,2.117799997,28.5,6.9,4.4,62,78,11.8,4.885000229,91.0,27.6,93,93.0989419,94.74501,13.4652,38.17567568,103.2679739,85.50335673,26.70000076,0.0514,72.19999695,97.59999847,1.378688525,34.5,49.00905,-3.052479946,49.62922175,15.2,5.2,3.89344098,24.0,22.2,51.91999817,84.5218107,0.53125,0.07,0.691697896,87.4,65.49,5.555555556,50,8.6,0.0,5.19355998,0.908574499,43,3.881608093,9.7,220,4.184283048,56.78580834,43.4,0,0,0.012848547,0,0.32,0.0,1,4,4,0,1,1,0.848273816,0,0,-1.386465694,1,7100,7.7,72.9,0.0,100,7500.0,4,1,1,1,9,2,2,1,0,1,2,0,1,2,0,4,4,1,10,2,5,24.00984413,69511,206733,50.8,119.82,5.725272398,0.684,3123.893396,1.0,0
New Zealand,2016,0.02,0.0,8.053700447,2.6,1.169999957,0.7,72,11,3.1,7.285999775,7.4,5.699999809,93,99.13370342,97.85671,19.15634,16.08945181,99.17157878,85.50335673,31.39999962,1.591,100.0,100.0,0.709006928,100.0,95.0,-0.622331953,70.73822573,0.0,5.922319889,4.959586191,85.5,81.3,33.29999924,100.0,77.9,0.06,7.124051094,84.64,77.46,44.44444444,49,68.17,28.0,7.534801558,0.636596155,88,5.228212773,0.9,192,6.096499301,64.42096746,100.0,0,0,0.018203124,0,0.4,0.0,1,4,4,0,1,1,0.967256876,0,0,-2.451118702,1,3500,1.4,69.7,0.0,100,2100.0,8,2,2,2,13,2,2,2,2,2,2,1,3,3,2,3,2,1,10,2,3,17.82385781,4054925,638275,78.16,52.13,1.218506593,0.829,40026.8522,1.0,0
New Zealand,2018,0.06,0.0,8.053700447,2.6,2.5,0.7,72,11,3.0,7.285999775,7.4,5.4,93,99.84585742,97.85671,19.15634,16.08945181,100.8,85.50335673,31.39999962,1.591,100.0,100.0,0.709006928,100.0,95.0,-0.622331953,70.73822573,0.0,5.922319889,4.8,88.5,100.8,33.29999924,100.0,77.9,0.1,7.124051094,84.64,77.46,44.44444444,49,68.17,28.0,7.534801558,0.636596155,89,5.228212773,0.9,192,6.3,68.0,100.0,0,0,0.018203124,0,0.4,0.0,1,4,4,0,1,1,0.967256876,0,0,-2.451118702,1,3500,0.8,39.84,0.0,100,1000.0,8,2,2,2,13,2,2,2,2,2,2,1,3,3,2,3,2,1,10,2,3,18.55417569,4145094,648806,78.33,56.4,0.88262517,0.77,42330.9064,1.0,0
Nicaragua,2016,0.4,10.82999992,1.945199966,23.0,16.60000038,1.5,64,150,9.8,5.828000069,58.0,22.10000038,98,87.00925049,91.82131,11.509,12.98701299,106.0137457,74.14187863,41.29999924,0.9392,67.90000153,87.0,1.0,77.90000153,45.92769,-1.251965655,11.37917247,14.5,5.957036972,3.227334897,17.6,1.3,40.47000122,91.3562162,8.4,0.1,0.84354198,72.78,58.73,16.66666667,54,28.06910659,38.70967742,11.83509605,0.854951347,27,2.800580399,11.3,153,3.246180566,55.89743966,84.7,0,1,0.03285961,1,0.48,0.0,1,4,3,0,0,1,0.499842292,0,1,-1.772688571,1,14800,2.6,92.1,4.5,200,4100.0,4,1,1,0,6,1,2,1,1,0,1,0,1,2,0,3,3,0,10,3,3,52.38469337,3572493,2577435,61.87,93.81,6.684782127,0.134,2107.56718,2.5,0
Nicaragua,2018,0.29,3.2,1.945199966,23.0,17.0,1.5,64,150,8.8,5.828000069,58.0,19.7,98,87.00925049,91.82131,11.509,12.98701299,106.3,74.14187863,41.29999924,0.9392,67.90000153,87.0,1.0,81.9,45.92769,-1.251965655,11.37917247,14.5,4.4,3.5,24.6,23.5,40.47000122,91.3562162,8.4,0.1,0.84354198,72.78,58.73,16.66666667,54,28.06910659,38.70967742,11.83509605,0.854951347,26,2.800580399,11.3,153,3.4,62.0,84.7,0,1,0.03285961,1,0.48,0.0,1,4,3,0,0,1,0.499842292,0,1,-1.772688571,1,14800,2.6,92.1,4.5,200,4200.0,4,1,1,0,6,1,2,1,1,0,1,0,1,2,0,3,3,0,10,3,3,53.72704836,3624788,2592793,61.56,93.62,6.590820211,0.057,2020.547028,3.0,0
Niger,2016,0.64,50.34000015,0.43599999,43.0,9.5,18.7,51,553,26.8,3.845000029,98.0,95.5,68,23.52377795,64.40381,5.42265,70.38358608,40.68627451,98.93475974,13.30000019,2.889,10.89999962,58.20000076,4.75,14.39999962,5.0,-4.465667628,1.292284533,30.5,2.770904303,3.5,1.95,18.3,34.54999924,41.3462303,0.0,0.41,0.083958179,67.82,70.51,83.33333333,64,41.39212608,40.0,63.81602985,0.937392583,34,3.56162129,4.7,42,4.8,83.33085758,63.9,0,0,0.033126927,0,0.65,5.318119994,1,4,4,0,1,1,0.845663498,0,0,-2.487989764,0,47700,17.0,88.0,12.1,1600,52000.0,5,1,1,1,8,0,1,1,1,2,2,1,1,2,1,4,3,0,13,4,4,16.41180864,3367630,17305357,46.82,48.71,8.535537691,0.461,362.1311323,3.5,1
Niger,2018,0.67,41.0,0.43599999,43.0,11.3,18.7,51,553,25.7,3.845000029,98.0,91.3,68,23.52377795,68.68975,5.42265,70.38358608,47.8,98.93475974,13.30000019,2.889,10.89999962,58.20000076,4.75,14.3,5.0,-4.465667628,1.292284533,30.5,0.3,3.6,4.3,18.3,34.54999924,41.3462303,0.0,0.4,0.083958179,67.27,62.42,10.0,66,23.59160362,40.0,63.81602985,0.937392583,33,3.328764165,4.7,42,4.400000095,67.0,63.9,0,0,0.033126927,0,0.65,5.318119994,1,4,4,0,1,1,0.845663498,0,0,-2.487989764,0,47700,17.0,88.0,12.1,1200,53000.0,5,1,1,1,8,0,1,1,1,2,2,1,1,2,1,4,3,0,13,4,4,17.71765059,3511546,17965802,47.61,48.78,9.060401896,0.408,413.980305,3.5,1
Norway,2016,0.02,0.0,4.311999798,2.6,1.169999957,0.7,71,5,1.5,7.521999836,8.1,2.599999905,93,99.93674889,99.71095,17.49259,15.36322558,101.0519605,94.01197061,39.59999847,0.7478,98.09999847,100.0,0.264023934,100.0,95.0,-0.399588851,48.6231152,0.0,4.1479249,5.045010016,96.3,86.7,25.79000092,100.0,77.05334267,0.04,9.192878723,91.36,83.46,41.17647059,67,3.81,35.55555556,3.585486526,0.952146046,87,5.096433424,2.2,72,5.988531702,89.63102288,100.0,0,0,0.009325663,0,0.06,0.0,1,4,4,0,1,1,0.952253091,0,0,-2.141305656,1,900,3.0,81.1,4.5,100,3000.0,8,2,2,2,12,2,2,2,1,2,2,1,3,3,2,2,2,1,8,2,0,14.3363165,4265348,969171,86.52,68.94,2.373838196,0.848,70460.56053,1.0,0
Norway,2018,0.18,0.3,4.311999798,2.6,2.5,0.7,71,5,1.5,7.521999836,8.1,2.6,93,99.0645734,99.71095,17.49259,15.36322558,100.8,94.01197061,39.59999847,0.7478,98.09999847,100.0,0.264023934,100.0,95.0,-0.399588851,48.6231152,0.0,4.1479249,5.2,97.3,111.4,25.79000092,100.0,77.05334267,0.0,9.192878723,91.36,83.46,41.17647059,67,3.81,35.55555556,3.585486526,0.952146046,85,5.096433424,2.2,72,6.0,93.0,100.0,0,0,0.009325663,0,0.06,0.0,1,4,4,0,1,1,0.952253091,0,0,-2.141305656,1,3500,3.0,51.7,4.5,100,1800.0,8,2,2,2,12,2,2,2,1,2,2,1,3,3,2,2,2,1,8,1,0,14.55491954,4324609,957614,86.35,71.07,1.494656267,0.839,81734.46557,1.0,0
Northern Mariana Islands,2016,0.06,0.9,3.726500034,2.6,1.2,0.7,68,40,7.9,6.785999775,11.0,4.7,94,99.72362529,96.49659,16.27418,12.72158498,101.8612424,82.67254111,23.39999962,10.62,96.40000153,99.0,1.360655738,100.0,36.1472,-1.705379631,48.6231152,7.7,7.2,4.844122062,78.7,71.7,63.90000153,83.5203292,45.82,0.1,4.201635361,78.56,67.36,42.85714286,87,45.25,87.17948718,18.35874235,0.947796191,41,3.245054544,0.8,122,4.5,44.92884214,99.6,0,0,0.007576056,0,0.18,0.0,1,4,4,0,1,1,0.952253091,0,1,-1.152659028,1,400,7.7,79.2,4.5,500,14000.0,4,2,2,1,6,1,0,1,0,1,2,1,2,2,2,2,2,0,8,4,3,122.1478261,50315,4708,50.24,144.4,3.835291395,0.327,22246.74308,2.0,0
Northern Mariana Islands,2018,0.29,10.0,1.378399968,23.9,6.2,2.6,61,78,13.2,7.225999832,61.0,24.1,93,96.0374,93.44093,13.55794,34.99170813,100.0,36.57142912,31.0,35.69,96.40000153,95.09999847,1.621621622,100.0,95.0,-3.036843529,7.288244392,7.699999809,11.34083652,4.945202681,87.2,51.0,63.13999939,71.8284713,9.440408163,0.1,4.534491539,91.85,63.5,0.0,69,45.25,26.08695652,1.123192485,0.947796191,62,3.787633754,0.8,196,5.3,83.89536731,100.0,0,0,0.04118329,0,0.34,0.0,1,4,3,0,1,0,0.736424257,0,1,-1.881951159,0,1300,15.0,97.2,0.0,500,200.0,6,2,2,0,9,2,2,2,0,1,2,0,1,3,2,2,3,2,12,3,4,123.6565217,50473,4671,53.99,108.69,2.827142691,0.711,23258.67586,2.0,0
"Micronesia, Fed. Sts.",2016,0.75,28.1,2.981100082,26.2,25.5,4.4,58,100,17.2,4.885000229,15.0,33.3,85,81.51006786,87.85464,11.39,35.74040219,65.70881226,68.55670275,31.5,2.297,14.89999962,82.30000305,1.378688525,71.7,44.77891,-3.520095834,23.6813305,4.2,5.0,3.673942031,19.89,0.0,42.97999954,32.5251242,20.9755,0.1,0.268091798,77.12,73.01,83.33333333,38,14.86,31.42857143,1.142102622,0.868619415,47,3.881608093,10.2,122,4.184283048,52.78141196,49.9,0,0,0.050767168,1,0.63,0.0,1,4,2,0,0,0,0.011519835,1,1,-1.712786063,0,3500,10.3,90.8,0.1,4600,120000.0,4,2,2,1,3,0,1,1,0,0,0,0,0,2,1,0,3,0,9,4,3,157.45,23638,81299,47.65,100.64,1.054970548,0.131,3014.700018,1.0,0
"Micronesia, Fed. Sts.",2018,0.87,28.1,0.744700015,19.4,10.0,5.2,52,100,17.2,4.875999928,45.0,33.3,85,96.59757476,89.55526,9.97506,28.64450128,93.6,61.09045985,27.70000076,0.0533,36.79999924,91.0,1.277777778,71.7,44.77891,-0.512605336,32.49915078,22.89999962,3.515837431,3.982848152,28.0,0.0,50.81999969,96.4783516,0.01,0.1,0.154934898,78.19,75.39,0.0,64,30.35,0.0,0.701751527,0.983462256,52,3.493208686,7.5,267,4.146763754,46.03529597,89.6,0,0,0.025690565,0,0.74,0.0,1,4,4,0,1,1,0.848273816,0,0,-0.648296614,1,900,6.1,59.1,1.4,200,7500.0,7,1,2,1,7,1,2,2,0,0,2,0,0,2,1,1,2,0,11,4,0,160.9142857,23861,81683,47.68,100.85,1.054970548,0.555,3568.290829,1.0,0
Marshall Islands,2016,0.52,0.4,2.485699892,19.4,5.0,11.0,54,215,16.4,4.270999908,58.0,35.4,94,97.75079836,86.53122,12.98776,24.46856626,96.4,79.0598325,41.09999847,19.51,93.0,96.19999695,1.262987013,90.0,43.7808,-2.306148173,22.96756765,27.8,3.4,3.5,29.8,0.0,36.02999878,77.1184695,0.0175,0.05,1.103745103,87.4,67.39,0.0,85,46.84,6.666666667,5.817335529,0.854345618,42,3.567322019,9.1,153,3.719565238,25.0,95.9,0,0,0.004537171,0,0.39,0.0,1,3,4,0,1,1,0.924480944,0,0,-1.710592195,1,1000,12.9,93.9,1.3,100,5400.0,5,1,1,1,10,2,2,2,0,2,2,0,2,2,2,4,4,1,10,4,4,320.75,40451,12615,45.32,114.32,3.672707973,0.516,3473.775006,2.0,0
Marshall Islands,2018,0.33,0.059999999,1.205900073,26.2,15.6,11.3,59,206,16.4,5.193999767,561.0,35.4,94,95.87227,92.1,11.91154,25.39414414,96.4,65.84022072,42.40000153,24.34,88.59999847,97.59999847,1.421052632,90.0,92.98187,0.535363573,14.3905458,15.2,9.32100296,3.0,29.8,0.0,34.54999924,53.7647421,20.9755,0.4,0.867845356,87.04,68.17,3.50877193,1,0.02,5.0,7.087027551,0.81359891,35,3.881608093,33.8,130,4.0,49.83975354,95.9,0,0,0.053966503,0,0.8,0.0,0,4,4,0,1,1,0.963364733,0,0,-1.727271392,1,6500,71.9,85.4,6.0,1200,73000.0,4,1,1,1,11,2,2,2,0,2,1,1,2,2,0,1,4,0,9,4,6,324.5166667,40713,12414,45.45,125.73,3.792492737,0.429,3788.163594,1.0,0
Palau,2016,0.21,0.379999995,3.765100002,2.6,1.2,0.3,67,53,8.4,6.853000164,21.0,15.9,95,98.37664295,94.46968372,13.63765,15.89327146,106.0702875,76.78571316,33.29999924,2.599,100.0,86.90000153,1.098331347,99.8,27.57677,-2.369598542,59.32291633,0.0,8.167235374,4.9,78.4,0.0,41.09999847,84.5218107,3.179546173,0.04,17.02021599,90.1,87.18,0.0,76,14.45,1.459854015,8.739122486,0.940300597,56,3.904567143,9.2,186,4.6,54.0,99.4,0,0,0.022466133,0,0.59,0.0,1,4,4,0,1,1,0.943042815,0,0,-1.171210866,1,13500,7.7,84.4,0.0,100,2000.0,7,1,2,1,12,2,2,2,0,2,2,1,1,2,2,3,2,0,11,3,3,38.5326087,16939,4564,46.1,123.05,8.031656334,0.767,16932.33286,1.0,0
